Ford|Explorer|Внедорожник|2001|4.9|Ford/Explorer/2001/Suv_4.9/#ds
Ford|Explorer|Внедорожник|2001|5.0|Ford/Explorer/2001/Suv_5.0/#ds
Ford|Explorer|Внедорожник|2002|4.0i|Ford/Explorer/2002/Suv_4.0i/#ds
Ford|Explorer|Внедорожник|2002|4.6 AT|Ford/Explorer/2002/Suv_4.6 AT/#ds
Ford|Explorer|Внедорожник|2002|4.9|Ford/Explorer/2002/Suv_4.9/#ds
Ford|Explorer|Внедорожник|2002|5.0|Ford/Explorer/2002/Suv_5.0/#ds
Ford|Explorer|Внедорожник|2003|4.0|Ford/Explorer/2003/Suv_4.0/#ds
Ford|Explorer|Внедорожник|2003|4.6 AT|Ford/Explorer/2003/Suv_4.6 AT/#ds
Ford|Explorer|Внедорожник|2004|4.0|Ford/Explorer/2004/Suv_4.0/#ds
Ford|Explorer|Внедорожник|2004|4.6i|Ford/Explorer/2004/Suv_4.6i/#ds
Ford|Explorer|Внедорожник|2005|4.0|Ford/Explorer/2005/Suv_4.0/#ds
Ford|Explorer|Внедорожник|2005|4.6i|Ford/Explorer/2005/Suv_4.6i/#ds
Ford|Explorer|Внедорожник|2006|4.0|Ford/Explorer/2006/Suv_4.0/#ds
Ford|Explorer|Внедорожник|2006|4.6i|Ford/Explorer/2006/Suv_4.6i/#ds
Ford|Explorer|Внедорожник|2007|4.0|Ford/Explorer/2007/Suv_4.0/#ds
Ford|Explorer|Внедорожник|2007|4.6|Ford/Explorer/2007/Suv_4.6/#ds
Ford|Explorer|Внедорожник|2008|4.0|Ford/Explorer/2008/Suv_4.0/#ds
Ford|Explorer|Внедорожник|2009|4.0|Ford/Explorer/2009/Suv_4.0/#ds
Ford|Explorer|Внедорожник|2010|4.0|Ford/Explorer/2010/Suv_4.0/#ds
Ford|Explorer|Внедорожник|2011|3.5 (5)|Ford/Explorer/2011/Suv_3.5 (5)/#ds
Ford|Explorer|Внедорожник|2012|3.5 (5)|Ford/Explorer/2012/Suv_3.5 (5)/#ds
Ford|Explorer|Внедорожник|2013|3.5 (5)|Ford/Explorer/2013/Suv_3.5 (5)/#ds
Ford|Explorer|Внедорожник|2014|3.5 (5)|Ford/Explorer/2014/Suv_3.5 (5)/#ds
Ford|Explorer|Внедорожник|2015|3.5 (5)|Ford/Explorer/2015/Suv_3.5 (5)/#ds
Ford|Explorer|Внедорожник|2016|3.5 (5)|Ford/Explorer/2016/Suv_3.5 (5)/#ds
Ford|F150|Пикап|2000|4.2|Ford/F150/2000/Pickup_4.2/#ds
Ford|F150|Пикап|2000|4.6|Ford/F150/2000/Pickup_4.6/#ds
Ford|F150|Пикап|2001|4.2|Ford/F150/2001/Pickup_4.2/#ds
Ford|F150|Пикап|2001|4.6|Ford/F150/2001/Pickup_4.6/#ds
Ford|F150|Пикап|2002|4.2|Ford/F150/2002/Pickup_4.2/#ds
Ford|F150|Пикап|2002|4.6|Ford/F150/2002/Pickup_4.6/#ds
Ford|F150|Пикап|2003|4.2|Ford/F150/2003/Pickup_4.2/#ds
Ford|F150|Пикап|2003|4.6|Ford/F150/2003/Pickup_4.6/#ds
Ford|F150|Пикап|2003|5.4|Ford/F150/2003/Pickup_5.4/#ds
Ford|F150|Пикап|2004|4.2|Ford/F150/2004/Pickup_4.2/#ds
Ford|F150|Пикап|2004|4.6|Ford/F150/2004/Pickup_4.6/#ds
Ford|F150|Пикап|2004|5.4|Ford/F150/2004/Pickup_5.4/#ds
Ford|F150|Пикап|2005|4.2|Ford/F150/2005/Pickup_4.2/#ds
Ford|F150|Пикап|2005|4.6|Ford/F150/2005/Pickup_4.6/#ds
Ford|F150|Пикап|2005|5.4|Ford/F150/2005/Pickup_5.4/#ds
Ford|F150|Пикап|2006|4.2|Ford/F150/2006/Pickup_4.2/#ds
Ford|F150|Пикап|2006|4.6|Ford/F150/2006/Pickup_4.6/#ds
Ford|F150|Пикап|2006|5.4|Ford/F150/2006/Pickup_5.4/#ds
Ford|F150|Пикап|2007|4.2|Ford/F150/2007/Pickup_4.2/#ds
Ford|F150|Пикап|2007|4.6|Ford/F150/2007/Pickup_4.6/#ds
Ford|F150|Пикап|2007|5.4|Ford/F150/2007/Pickup_5.4/#ds
Ford|F150|Пикап|2008|4.2|Ford/F150/2008/Pickup_4.2/#ds
Ford|F150|Пикап|2008|4.6|Ford/F150/2008/Pickup_4.6/#ds
Ford|F150|Пикап|2008|5.4|Ford/F150/2008/Pickup_5.4/#ds
Ford|F150|Пикап|2009|4.2|Ford/F150/2009/Pickup_4.2/#ds
Ford|F150|Пикап|2009|4.6|Ford/F150/2009/Pickup_4.6/#ds
Ford|F150|Пикап|2009|5.4|Ford/F150/2009/Pickup_5.4/#ds
Ford|F150|Пикап|2010|4.2|Ford/F150/2010/Pickup_4.2/#ds
Ford|F150|Пикап|2010|4.6|Ford/F150/2010/Pickup_4.6/#ds
Ford|F150|Пикап|2010|5.4|Ford/F150/2010/Pickup_5.4/#ds
Ford|F150|Пикап|2011|4.2|Ford/F150/2011/Pickup_4.2/#ds
Ford|F150|Пикап|2011|4.6|Ford/F150/2011/Pickup_4.6/#ds
Ford|F150|Пикап|2011|5.4|Ford/F150/2011/Pickup_5.4/#ds
Ford|F150|Пикап|2012|4.2|Ford/F150/2012/Pickup_4.2/#ds
Ford|F150|Пикап|2012|4.6|Ford/F150/2012/Pickup_4.6/#ds
Ford|F150|Пикап|2012|5.4|Ford/F150/2012/Pickup_5.4/#ds
Ford|F150|Пикап|2013|4.2|Ford/F150/2013/Pickup_4.2/#ds
Ford|F150|Пикап|2013|4.6|Ford/F150/2013/Pickup_4.6/#ds
Ford|F150|Пикап|2013|5.4|Ford/F150/2013/Pickup_5.4/#ds
Ford|Fiesta|Хэтчбек|2001|1.3i|Ford/Fiesta/2001/Hatchback_1.3i/#ds
Ford|Fiesta|Хэтчбек|2001|1.4i|Ford/Fiesta/2001/Hatchback_1.4i/#ds
Ford|Fiesta|Хэтчбек|2001|1.4TDCI|Ford/Fiesta/2001/Hatchback_1.4TDCI/#ds
Ford|Fiesta|Хэтчбек|2001|1.6i|Ford/Fiesta/2001/Hatchback_1.6i/#ds
Ford|Fiesta|Хэтчбек|2001|2.0 ST|Ford/Fiesta/2001/Hatchback_2.0 ST/#ds
Ford|Fiesta|Хэтчбек|2002|1.3i|Ford/Fiesta/2002/Hatchback_1.3i/#ds
Ford|Fiesta|Хэтчбек|2002|1.4i|Ford/Fiesta/2002/Hatchback_1.4i/#ds
Ford|Fiesta|Хэтчбек|2002|1.4TDCI|Ford/Fiesta/2002/Hatchback_1.4TDCI/#ds
Ford|Fiesta|Хэтчбек|2002|1.6i|Ford/Fiesta/2002/Hatchback_1.6i/#ds
Ford|Fiesta|Хэтчбек|2002|2.0 ST|Ford/Fiesta/2002/Hatchback_2.0 ST/#ds
Ford|Fiesta|Хэтчбек|2003|1.3i|Ford/Fiesta/2003/Hatchback_1.3i/#ds
Ford|Fiesta|Хэтчбек|2003|1.4i|Ford/Fiesta/2003/Hatchback_1.4i/#ds
Ford|Fiesta|Хэтчбек|2003|1.4TDCI|Ford/Fiesta/2003/Hatchback_1.4TDCI/#ds
Ford|Fiesta|Хэтчбек|2003|1.6i|Ford/Fiesta/2003/Hatchback_1.6i/#ds
Ford|Fiesta|Хэтчбек|2003|2.0 ST|Ford/Fiesta/2003/Hatchback_2.0 ST/#ds
Ford|Fiesta|Хэтчбек|2004|1.3i|Ford/Fiesta/2004/Hatchback_1.3i/#ds
Ford|Fiesta|Хэтчбек|2004|1.4i|Ford/Fiesta/2004/Hatchback_1.4i/#ds
Ford|Fiesta|Хэтчбек|2004|1.4TDCI|Ford/Fiesta/2004/Hatchback_1.4TDCI/#ds
Ford|Fiesta|Хэтчбек|2004|1.6i|Ford/Fiesta/2004/Hatchback_1.6i/#ds
Ford|Fiesta|Хэтчбек|2004|2.0 ST|Ford/Fiesta/2004/Hatchback_2.0 ST/#ds
Ford|Fiesta|Хэтчбек|2005|1.3i|Ford/Fiesta/2005/Hatchback_1.3i/#ds
Ford|Fiesta|Хэтчбек|2005|1.4i|Ford/Fiesta/2005/Hatchback_1.4i/#ds
Ford|Fiesta|Хэтчбек|2005|1.4TDCI|Ford/Fiesta/2005/Hatchback_1.4TDCI/#ds
Ford|Fiesta|Хэтчбек|2005|1.6i|Ford/Fiesta/2005/Hatchback_1.6i/#ds
Ford|Fiesta|Хэтчбек|2005|2.0 ST|Ford/Fiesta/2005/Hatchback_2.0 ST/#ds
Ford|Fiesta|Хэтчбек|2006|1.3i|Ford/Fiesta/2006/Hatchback_1.3i/#ds
Ford|Fiesta|Хэтчбек|2006|1.4i|Ford/Fiesta/2006/Hatchback_1.4i/#ds
Ford|Fiesta|Хэтчбек|2006|1.4TDCI|Ford/Fiesta/2006/Hatchback_1.4TDCI/#ds
Ford|Fiesta|Хэтчбек|2006|1.6i|Ford/Fiesta/2006/Hatchback_1.6i/#ds
Ford|Fiesta|Хэтчбек|2006|2.0 ST|Ford/Fiesta/2006/Hatchback_2.0 ST/#ds
Ford|Fiesta|Хэтчбек|2007|1.3i|Ford/Fiesta/2007/Hatchback_1.3i/#ds
Ford|Fiesta|Хэтчбек|2007|1.4i|Ford/Fiesta/2007/Hatchback_1.4i/#ds
Ford|Fiesta|Хэтчбек|2007|1.4TDCI|Ford/Fiesta/2007/Hatchback_1.4TDCI/#ds
Ford|Fiesta|Хэтчбек|2007|1.6i|Ford/Fiesta/2007/Hatchback_1.6i/#ds
Ford|Fiesta|Хэтчбек|2007|2.0 ST|Ford/Fiesta/2007/Hatchback_2.0 ST/#ds
Ford|Fiesta|Хэтчбек|2008|1.0 (JA8)|Ford/Fiesta/2008/Hatchback_1.0 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2008|1.4 (JA8)|Ford/Fiesta/2008/Hatchback_1.4 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2008|1.5 TDCi (JA8)|Ford/Fiesta/2008/Hatchback_1.5 TDCi (JA8)/#ds
Ford|Fiesta|Хэтчбек|2008|1.6 (JA8)|Ford/Fiesta/2008/Hatchback_1.6 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2008|1.6 TDCi (JA8)|Ford/Fiesta/2008/Hatchback_1.6 TDCi (JA8)/#ds
Ford|Fiesta|Хэтчбек|2009|1.0 (JA8)|Ford/Fiesta/2009/Hatchback_1.0 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2009|1.4 (JA8)|Ford/Fiesta/2009/Hatchback_1.4 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2009|1.5 TDCi (JA8)|Ford/Fiesta/2009/Hatchback_1.5 TDCi (JA8)/#ds
Ford|Fiesta|Хэтчбек|2009|1.6 (JA8)|Ford/Fiesta/2009/Hatchback_1.6 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2009|1.6 TDCi (JA8)|Ford/Fiesta/2009/Hatchback_1.6 TDCi (JA8)/#ds
Ford|Fiesta|Хэтчбек|2010|1.0 (JA8)|Ford/Fiesta/2010/Hatchback_1.0 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2010|1.4 (JA8)|Ford/Fiesta/2010/Hatchback_1.4 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2010|1.5 TDCi (JA8)|Ford/Fiesta/2010/Hatchback_1.5 TDCi (JA8)/#ds
Ford|Fiesta|Хэтчбек|2010|1.6 (JA8)|Ford/Fiesta/2010/Hatchback_1.6 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2010|1.6 TDCi (JA8)|Ford/Fiesta/2010/Hatchback_1.6 TDCi (JA8)/#ds
Ford|Fiesta|Хэтчбек|2011|1.4 (JA8)|Ford/Fiesta/2011/Hatchback_1.4 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2011|1.5 TDCi (JA8)|Ford/Fiesta/2011/Hatchback_1.5 TDCi (JA8)/#ds
Ford|Fiesta|Хэтчбек|2011|1.6 (JA8)|Ford/Fiesta/2011/Hatchback_1.6 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2011|1.6 TDCi (JA8)|Ford/Fiesta/2011/Hatchback_1.6 TDCi (JA8)/#ds
Ford|Fiesta|Хэтчбек|2012|1.0 (JA8)|Ford/Fiesta/2012/Hatchback_1.0 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2012|1.4 (JA8)|Ford/Fiesta/2012/Hatchback_1.4 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2012|1.5 TDCi (JA8)|Ford/Fiesta/2012/Hatchback_1.5 TDCi (JA8)/#ds
Ford|Fiesta|Хэтчбек|2012|1.6 (JA8)|Ford/Fiesta/2012/Hatchback_1.6 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2012|1.6 TDCi (JA8)|Ford/Fiesta/2012/Hatchback_1.6 TDCi (JA8)/#ds
Ford|Fiesta|Хэтчбек|2013|1.0 (JA8)|Ford/Fiesta/2013/Hatchback_1.0 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2013|1.4 (JA8)|Ford/Fiesta/2013/Hatchback_1.4 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2013|1.5 TDCi (JA8)|Ford/Fiesta/2013/Hatchback_1.5 TDCi (JA8)/#ds
Ford|Fiesta|Хэтчбек|2013|1.6 (JA8)|Ford/Fiesta/2013/Hatchback_1.6 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2013|1.6 ST EcoBoost (JA8)|Ford/Fiesta/2013/Hatchback_1.6 ST EcoBoost (JA8)/#ds
Ford|Fiesta|Хэтчбек|2013|1.6 TDCi (JA8)|Ford/Fiesta/2013/Hatchback_1.6 TDCi (JA8)/#ds
Ford|Fiesta|Хэтчбек|2014|1.0 (JA8)|Ford/Fiesta/2014/Hatchback_1.0 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2014|1.4 (JA8)|Ford/Fiesta/2014/Hatchback_1.4 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2014|1.5 TDCi (JA8)|Ford/Fiesta/2014/Hatchback_1.5 TDCi (JA8)/#ds
Ford|Fiesta|Хэтчбек|2014|1.6 (JA8)|Ford/Fiesta/2014/Hatchback_1.6 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2014|1.6 ST EcoBoost (JA8)|Ford/Fiesta/2014/Hatchback_1.6 ST EcoBoost (JA8)/#ds
Ford|Fiesta|Хэтчбек|2014|1.6 TDCi (JA8)|Ford/Fiesta/2014/Hatchback_1.6 TDCi (JA8)/#ds
Ford|Fiesta|Хэтчбек|2015|1.0 (JA8)|Ford/Fiesta/2015/Hatchback_1.0 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2015|1.4 (JA8)|Ford/Fiesta/2015/Hatchback_1.4 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2015|1.5 TDCi (JA8)|Ford/Fiesta/2015/Hatchback_1.5 TDCi (JA8)/#ds
Ford|Fiesta|Хэтчбек|2015|1.6 (JA8)|Ford/Fiesta/2015/Hatchback_1.6 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2015|1.6 ST EcoBoost (JA8)|Ford/Fiesta/2015/Hatchback_1.6 ST EcoBoost (JA8)/#ds
Ford|Fiesta|Хэтчбек|2015|1.6 TDCi (JA8)|Ford/Fiesta/2015/Hatchback_1.6 TDCi (JA8)/#ds
Ford|Fiesta|Хэтчбек|2016|1.0 (JA8)|Ford/Fiesta/2016/Hatchback_1.0 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2016|1.4 (JA8)|Ford/Fiesta/2016/Hatchback_1.4 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2016|1.5 TDCi (JA8)|Ford/Fiesta/2016/Hatchback_1.5 TDCi (JA8)/#ds
Ford|Fiesta|Хэтчбек|2016|1.6 (JA8)|Ford/Fiesta/2016/Hatchback_1.6 (JA8)/#ds
Ford|Fiesta|Хэтчбек|2016|1.6 ST EcoBoost (JA8)|Ford/Fiesta/2016/Hatchback_1.6 ST EcoBoost (JA8)/#ds
Ford|Fiesta|Хэтчбек|2016|1.6 TDCi (JA8)|Ford/Fiesta/2016/Hatchback_1.6 TDCi (JA8)/#ds
Ford|Five Hundred|Седан|2004-2007|3.0 V6|Ford/Five Hundred/2004-2007/Sedan_3.0 V6/#ds
Ford|Flex|Кроссовер|2008-2016|3.5L|Ford/Flex/2008-2016/Cross_3.5L/#ds
Ford|Focus|Хэтчбек|2011-2016 (III)|1.0 EcoBost (DYB)|Ford/Focus/2011-2016 (III)/Hatchback_1.0 EcoBost (DYB)/#ds
Ford|Focus|Хэтчбек|2011-2016 (III)|1.6 EcoBost (DYB)|Ford/Focus/2011-2016 (III)/Hatchback_1.6 EcoBost (DYB)/#ds
Ford|Focus|Хэтчбек|2011-2016 (III)|1.6 LPG (DYB)|Ford/Focus/2011-2016 (III)/Hatchback_1.6 LPG (DYB)/#ds
Ford|Focus|Хэтчбек|2011-2016 (III)|1.6 TDCi (DYB)|Ford/Focus/2011-2016 (III)/Hatchback_1.6 TDCi (DYB)/#ds
Ford|Focus|Хэтчбек|2011-2016 (III)|1.6 Ti-VCT (DYB)|Ford/Focus/2011-2016 (III)/Hatchback_1.6 Ti-VCT (DYB)/#ds
Ford|Focus|Хэтчбек|2011-2016 (III)|2.0 EcoBost (DYB)|Ford/Focus/2011-2016 (III)/Hatchback_2.0 EcoBost (DYB)/#ds
Ford|Focus|Хэтчбек|2011-2016 (III)|2.0 EcoBost ST (DYB)|Ford/Focus/2011-2016 (III)/Hatchback_2.0 EcoBost ST (DYB)/#ds
Ford|Focus|Хэтчбек|2011-2016 (III)|2.0 TDCi (DYB)|Ford/Focus/2011-2016 (III)/Hatchback_2.0 TDCi (DYB)/#ds
Ford|Focus|Хэтчбек|2004-2011 (II)|1.4 (DA3/DB3)|Ford/Focus/2004-2011 (II)/Hatchback_1.4 (DA3/DB3)/#ds
Ford|Focus|Хэтчбек|2004-2011 (II)|1.6 (DA3/DB3)|Ford/Focus/2004-2011 (II)/Hatchback_1.6 (DA3/DB3)/#ds
Ford|Focus|Хэтчбек|2004-2011 (II)|1.6 Ti-VCT (DA3/DB3)|Ford/Focus/2004-2011 (II)/Hatchback_1.6 Ti-VCT (DA3/DB3)/#ds
Ford|Focus|Хэтчбек|2004-2011 (II)|1.8 (DA3/DB3)|Ford/Focus/2004-2011 (II)/Hatchback_1.8 (DA3/DB3)/#ds
Ford|Focus|Хэтчбек|2004-2011 (II)|2.0 (DA3/DB3)|Ford/Focus/2004-2011 (II)/Hatchback_2.0 (DA3/DB3)/#ds
Ford|Focus|Хэтчбек|2004-2011 (II)|2.0 TDCi (DA3/DB3)|Ford/Focus/2004-2011 (II)/Hatchback_2.0 TDCi (DA3/DB3)/#ds
Ford|Focus|Хэтчбек|1998-2007 (I)|1.4|Ford/Focus/1998-2007 (I)/Hatchback_1.4/#ds
Ford|Focus|Хэтчбек|1998-2007 (I)|1.6|Ford/Focus/1998-2007 (I)/Hatchback_1.6/#ds
Ford|Focus|Хэтчбек|1998-2007 (I)|1.8|Ford/Focus/1998-2007 (I)/Hatchback_1.8/#ds
Ford|Focus|Хэтчбек|1998-2007 (I)|1.8 D|Ford/Focus/1998-2007 (I)/Hatchback_1.8 D/#ds
Ford|Focus|Хэтчбек|1998-2007 (I)|1.8 TD|Ford/Focus/1998-2007 (I)/Hatchback_1.8 TD/#ds
Ford|Focus|Хэтчбек|1998-2007 (I)|1.8 TDCi|Ford/Focus/1998-2007 (I)/Hatchback_1.8 TDCi/#ds
Ford|Focus|Хэтчбек|1998-2007 (I)|2.0|Ford/Focus/1998-2007 (I)/Hatchback_2.0/#ds
Ford|Focus|Седан|2011-2016 (III)|1.0 EcoBost (DYB)|Ford/Focus/2011-2016 (III)/Sedan_1.0 EcoBost (DYB)/#ds
Ford|Focus|Седан|2011-2016 (III)|1.6 EcoBost (DYB)|Ford/Focus/2011-2016 (III)/Sedan_1.6 EcoBost (DYB)/#ds
Ford|Focus|Седан|2011-2016 (III)|1.6 LPG (DYB)|Ford/Focus/2011-2016 (III)/Sedan_1.6 LPG (DYB)/#ds
Ford|Focus|Седан|2011-2016 (III)|1.6 TDCi (DYB)|Ford/Focus/2011-2016 (III)/Sedan_1.6 TDCi (DYB)/#ds
Ford|Focus|Седан|2011-2016 (III)|1.6 Ti-VCT (DYB)|Ford/Focus/2011-2016 (III)/Sedan_1.6 Ti-VCT (DYB)/#ds
Ford|Focus|Седан|2011-2016 (III)|2.0 EcoBost (DYB)|Ford/Focus/2011-2016 (III)/Sedan_2.0 EcoBost (DYB)/#ds
Ford|Focus|Седан|2011-2016 (III)|2.0 EcoBost ST (DYB)|Ford/Focus/2011-2016 (III)/Sedan_2.0 EcoBost ST (DYB)/#ds
Ford|Focus|Седан|2011-2016 (III)|2.0 TDCi (DYB)|Ford/Focus/2011-2016 (III)/Sedan_2.0 TDCi (DYB)/#ds
Ford|Focus|Седан|2004-2011 (II)|1.4 (DA3/DB3)|Ford/Focus/2004-2011 (II)/Sedan_1.4 (DA3/DB3)/#ds
Ford|Focus|Седан|2004-2011 (II)|1.6 (DA3/DB3)|Ford/Focus/2004-2011 (II)/Sedan_1.6 (DA3/DB3)/#ds
Ford|Focus|Седан|2004-2011 (II)|1.6 TDCi (DA3/DB3)|Ford/Focus/2004-2011 (II)/Sedan_1.6 TDCi (DA3/DB3)/#ds
Ford|Focus|Седан|2004-2011 (II)|1.6 Ti-VCT (DA3/DB3)|Ford/Focus/2004-2011 (II)/Sedan_1.6 Ti-VCT (DA3/DB3)/#ds
Ford|Focus|Седан|2004-2011 (II)|1.8 (DA3/DB3)|Ford/Focus/2004-2011 (II)/Sedan_1.8 (DA3/DB3)/#ds
Ford|Focus|Седан|2004-2011 (II)|2.0 (DA3/DB3)|Ford/Focus/2004-2011 (II)/Sedan_2.0 (DA3/DB3)/#ds
Ford|Focus|Седан|2004-2011 (II)|2.0 TDCi (DA3/DB3)|Ford/Focus/2004-2011 (II)/Sedan_2.0 TDCi (DA3/DB3)/#ds
Ford|Focus|Седан|1999-2007 (I)|1.4|Ford/Focus/1999-2007 (I)/Sedan_1.4/#ds
Ford|Focus|Седан|1999-2007 (I)|1.6|Ford/Focus/1999-2007 (I)/Sedan_1.6/#ds
Ford|Focus|Седан|1999-2007 (I)|1.8|Ford/Focus/1999-2007 (I)/Sedan_1.8/#ds
Ford|Focus|Седан|1999-2007 (I)|1.8 D|Ford/Focus/1999-2007 (I)/Sedan_1.8 D/#ds
Ford|Focus|Седан|1999-2007 (I)|1.8 TD|Ford/Focus/1999-2007 (I)/Sedan_1.8 TD/#ds
Ford|Focus|Седан|1999-2007 (I)|1.8 TDCi|Ford/Focus/1999-2007 (I)/Sedan_1.8 TDCi/#ds
Ford|Focus|Седан|1999-2007 (I)|2.0|Ford/Focus/1999-2007 (I)/Sedan_2.0/#ds
Ford|Focus|Универсал|2011-2016 (III)|1.0 EcoBost (DYB)|Ford/Focus/2011-2016 (III)/Wagon_1.0 EcoBost (DYB)/#ds
Ford|Focus|Универсал|2011-2016 (III)|1.6 EcoBost (DYB)|Ford/Focus/2011-2016 (III)/Wagon_1.6 EcoBost (DYB)/#ds
Ford|Focus|Универсал|2011-2016 (III)|1.6 LPG (DYB)|Ford/Focus/2011-2016 (III)/Wagon_1.6 LPG (DYB)/#ds
Ford|Focus|Универсал|2011-2016 (III)|1.6 TDCi (DYB)|Ford/Focus/2011-2016 (III)/Wagon_1.6 TDCi (DYB)/#ds
Ford|Focus|Универсал|2011-2016 (III)|1.6 Ti-VCT (DYB)|Ford/Focus/2011-2016 (III)/Wagon_1.6 Ti-VCT (DYB)/#ds
Ford|Focus|Универсал|2011-2016 (III)|2.0 EcoBost (DYB)|Ford/Focus/2011-2016 (III)/Wagon_2.0 EcoBost (DYB)/#ds
Ford|Focus|Универсал|2011-2016 (III)|2.0 EcoBost ST (DYB)|Ford/Focus/2011-2016 (III)/Wagon_2.0 EcoBost ST (DYB)/#ds
Ford|Focus|Универсал|2011-2016 (III)|2.0 TDCi (DYB)|Ford/Focus/2011-2016 (III)/Wagon_2.0 TDCi (DYB)/#ds
Ford|Focus|Универсал|2004-2011 (II)|1.4 (DA3/DB3)|Ford/Focus/2004-2011 (II)/Wagon_1.4 (DA3/DB3)/#ds
Ford|Focus|Универсал|2004-2011 (II)|1.6 (DA3/DB3)|Ford/Focus/2004-2011 (II)/Wagon_1.6 (DA3/DB3)/#ds
Ford|Focus|Универсал|2004-2011 (II)|1.6 Ti-VCT (DA3/DB3)|Ford/Focus/2004-2011 (II)/Wagon_1.6 Ti-VCT (DA3/DB3)/#ds
Ford|Focus|Универсал|2004-2011 (II)|1.8 (DA3/DB3)|Ford/Focus/2004-2011 (II)/Wagon_1.8 (DA3/DB3)/#ds
Ford|Focus|Универсал|2004-2011 (II)|2.0 (DA3/DB3)|Ford/Focus/2004-2011 (II)/Wagon_2.0 (DA3/DB3)/#ds
Ford|Focus|Универсал|2004-2011 (II)|2.0 TDCi (DA3/DB3)|Ford/Focus/2004-2011 (II)/Wagon_2.0 TDCi (DA3/DB3)/#ds
Ford|Focus|Универсал|1998-2007 (I)|1.4|Ford/Focus/1998-2007 (I)/Wagon_1.4/#ds
Ford|Focus|Универсал|1998-2007 (I)|1.6|Ford/Focus/1998-2007 (I)/Wagon_1.6/#ds
Ford|Focus|Универсал|1998-2007 (I)|1.8|Ford/Focus/1998-2007 (I)/Wagon_1.8/#ds
Ford|Focus|Универсал|1998-2007 (I)|1.8 D|Ford/Focus/1998-2007 (I)/Wagon_1.8 D/#ds
Ford|Focus|Универсал|1998-2007 (I)|1.8 TD|Ford/Focus/1998-2007 (I)/Wagon_1.8 TD/#ds
Ford|Focus|Универсал|1998-2007 (I)|1.8 TDCi|Ford/Focus/1998-2007 (I)/Wagon_1.8 TDCi/#ds
Ford|Focus|Универсал|1998-2007 (I)|2.0|Ford/Focus/1998-2007 (I)/Wagon_2.0/#ds
Ford|Focus RS|Хэтчбек|2008-2010|2.5L|Ford/Focus RS/2008-2010/Hatchback_2.5L/#ds
Ford|Freestar|Минивэн|2004-2007|3.9i / 4.2L|Ford/Freestar/2004-2007/Minivan_3.9i / 4.2L/#ds
Ford|Freestyle|Кроссовер|2004-2007|3.0 V6|Ford/Freestyle/2004-2007/Cross_3.0 V6/#ds
Ford|Fusion|Хэтчбек|2002|1.4 (JU2)|Ford/Fusion/2002/Hatchback_1.4 (JU2)/#ds
Ford|Fusion|Хэтчбек|2002|1.6 (JU2)|Ford/Fusion/2002/Hatchback_1.6 (JU2)/#ds
Ford|Fusion|Хэтчбек|2003|1.4 (JU2)|Ford/Fusion/2003/Hatchback_1.4 (JU2)/#ds
Ford|Fusion|Хэтчбек|2003|1.6 (JU2)|Ford/Fusion/2003/Hatchback_1.6 (JU2)/#ds
Ford|Fusion|Хэтчбек|2004|1.4 (JU2)|Ford/Fusion/2004/Hatchback_1.4 (JU2)/#ds
Ford|Fusion|Хэтчбек|2004|1.6 (JU2)|Ford/Fusion/2004/Hatchback_1.6 (JU2)/#ds
Ford|Fusion|Хэтчбек|2005|1.4 (JU2)|Ford/Fusion/2005/Hatchback_1.4 (JU2)/#ds
Ford|Fusion|Хэтчбек|2005|1.6 (JU2)|Ford/Fusion/2005/Hatchback_1.6 (JU2)/#ds
Ford|Fusion|Хэтчбек|2006|1.4 (JU2)|Ford/Fusion/2006/Hatchback_1.4 (JU2)/#ds
Ford|Fusion|Хэтчбек|2006|1.6 (JU2)|Ford/Fusion/2006/Hatchback_1.6 (JU2)/#ds
Ford|Fusion|Хэтчбек|2007|1.4 (JU2)|Ford/Fusion/2007/Hatchback_1.4 (JU2)/#ds
Ford|Fusion|Хэтчбек|2007|1.6 (JU2)|Ford/Fusion/2007/Hatchback_1.6 (JU2)/#ds
